Содержание Fe;Магнетит;Доля класса -5мм;Кластер
33.3;84.84;29.66;2
33.5;84.84;35.81;2
33.5;77.83;35.81;2
34.3;77.83;32.24;2
34.3;81.98;32.24;2
35.9;81.98;28.0;2
35.9;80.89;28.0;2
35.9;80.89;25.44;2
35.9;84.3;25.44;2
34.0;84.3;24.56;2
34.0;81.96;24.56;2
34.1;81.96;31.25;2
34.1;84.1;31.25;2
36.1;84.1;46.04;2
36.1;83.52;46.04;2
36.4;83.52;43.42;2
36.4;85.37;43.42;2
35.0;85.37;50.51;0
35.0;84.44;50.51;0
35.6;84.44;44.09;0
35.6;83.06;44.09;0
35.8;83.06;33.18;2
35.8;78.25;33.18;2
36.9;78.25;28.2;2
36.9;78.89;28.2;2
34.1;78.89;28.76;2
34.1;82.02;28.76;2
34.4;82.02;26.84;2
34.4;79.34;26.84;2
33.4;79.34;33.34;2
33.4;78.8;33.34;2
33.4;78.8;48.04;1
33.4;77.39;48.04;2
33.5;77.39;50.23;2
33.5;76.18;50.23;1
33.2;76.18;48.77;2
33.2;82.09;48.77;2
33.2;82.09;49.59;2
33.2;81.69;49.59;2
33.6;81.69;47.18;2
33.6;79.85;47.18;2
33.6;79.85;49.91;2
33.6;79.45;49.91;1
33.7;79.45;51.24;1
33.7;79.29;51.24;1
35.8;79.29;48.27;1
35.8;81.84;48.27;0
37.5;81.84;47.14;0
37.5;84.19;47.14;0
37.6;84.19;48.49;0
37.6;79.88;48.49;0
35.3;79.88;49.1;1
35.3;79.25;49.1;1
33.6;79.25;47.04;1
33.6;85.58;47.04;2
34.0;85.58;49.5;3
34.0;85.84;49.5;3
34.5;85.84;47.23;2
34.5;82.24;47.23;2
35.2;82.24;45.22;2
35.2;80.49;45.22;2
34.6;80.49;43.71;2
34.6;80.84;43.71;2
33.9;80.84;48.39;1
33.9;83.47;48.39;1
34.0;83.47;48.07;1
34.0;83.9;48.07;1
33.8;83.9;45.06;2
33.8;81.26;45.06;2
34.2;81.26;48.91;1
34.2;81.69;48.91;2
34.8;81.69;48.4;1
34.8;83.14;48.4;2
34.5;83.14;45.6;2
34.5;84.44;45.6;2
34.7;84.44;47.94;2
34.7;82.27;47.94;1
34.2;82.27;45.56;2
34.2;84.42;45.56;2
34.8;84.42;43.98;2
34.8;82.71;43.98;2
34.4;82.71;46.05;2
34.4;82.35;46.05;2
34.3;82.35;48.36;3
34.3;85.23;48.36;3
34.4;85.23;48.69;2
34.4;80.83;48.69;1
33.4;80.83;45.45;1
33.4;80.85;45.45;1
33.5;80.85;46.39;1
33.5;83.9;46.39;3
33.8;83.9;47.63;3
33.8;79.13;47.63;1
33.7;79.13;51.29;1
33.7;78.06;51.29;1
33.3;78.06;49.28;1
33.3;75.31;49.28;1
33.4;75.31;52.98;1
33.4;76.28;52.98;1
33.0;76.28;48.93;1
33.0;80.18;48.93;1
34.6;80.18;49.27;1
34.6;77.39;49.27;1
34.7;77.39;45.74;1
34.7;79.09;45.74;1
34.5;79.09;18.21;2
34.5;80.98;18.21;2
34.2;80.98;41.08;2
34.2;83.21;41.08;2
33.7;83.21;44.93;2
34.2;88.6;44.93;2
33.8;88.6;48.44;3
33.8;83.03;48.44;1
33.7;83.03;48.03;1
33.7;82.71;48.03;3
34.8;82.71;49.33;0
34.8;80.32;49.33;1
34.9;80.32;48.21;1
34.9;84.56;48.21;1
35.9;84.56;47.04;0
35.9;83.6;47.04;0
35.3;83.6;43.58;0
35.3;85.87;43.58;0
34.8;85.87;46.78;0
34.8;84.76;46.78;0
34.6;84.76;50.72;0
34.6;85.65;50.72;0
34.7;85.65;45.83;0
34.7;81.79;45.83;1
34.7;81.79;48.73;1
34.7;80.34;48.73;1
34.7;80.34;47.12;1
34.7;79.96;47.12;1
34.3;79.96;44.43;1
34.3;76.49;44.43;1
34.1;76.49;46.23;1
34.1;82.49;46.23;1
34.5;82.49;48.68;1
34.5;75.05;48.68;1
34.6;75.05;47.95;1
34.6;84.36;47.95;2
35.2;84.36;45.99;0
35.2;77.75;45.99;1
34.5;77.75;49.3;1
34.5;77.92;49.3;1
35.2;77.92;52.12;1
35.2;80.19;52.12;1
34.6;80.19;49.93;1
34.6;82.95;49.93;1
34.6;82.95;48.22;1
34.6;81.04;48.22;1
34.7;81.04;49.4;1
34.7;85.91;49.4;0
33.8;85.91;52.05;3
33.8;85.32;52.05;3
34.1;85.32;48.77;3
34.1;82.26;48.77;3
34.2;82.26;52.05;3
34.2;83.57;52.05;3
33.4;83.57;49.82;3
33.4;83.55;49.82;3
34.8;83.55;48.57;2
34.8;80.78;48.57;1
34.6;80.78;50.32;1
34.6;81.97;50.32;1
35.7;81.97;48.9;0
35.7;80.13;48.9;1
35.3;80.13;50.04;1
35.3;79.84;50.04;0
36.3;79.84;48.54;0
36.3;84.62;48.54;0
33.5;84.62;46.18;3
33.5;86.91;46.18;3
35.0;86.91;43.88;0
35.0;83.16;43.88;0
33.9;83.16;42.06;2
33.9;83.94;42.06;2
36.8;83.94;44.96;0
36.8;81.41;44.96;0
36.5;81.41;42.87;0
36.5;76.01;42.87;1
36.7;76.01;44.03;1
36.7;87.61;44.03;0
35.4;87.61;45.5;0
35.4;82.25;45.5;1
35.0;82.25;43.53;1
35.0;83.17;43.53;1
34.1;83.17;41.69;1
34.1;74.11;41.69;1
34.6;74.11;44.9;1
34.6;76.69;44.9;1
35.3;76.69;45.78;1
35.3;80.38;45.78;1
35.3;80.38;45.62;1
35.3;77.16;45.62;1
34.7;77.16;46.82;1
34.7;75.72;46.82;1
35.8;75.72;49.1;1
35.8;78.59;49.1;1
35.6;78.59;47.7;1
35.6;74.61;47.7;1
34.9;74.61;49.56;1
34.9;82.25;49.56;1
35.1;82.25;45.48;1
35.1;76.39;45.48;1
33.9;76.39;44.9;1
33.9;83.64;44.9;2
36.6;83.64;45.02;0
36.6;81.39;45.02;1
33.4;81.39;43.78;1
33.4;80.96;43.78;1
34.8;80.96;42.62;1
34.8;84.68;42.62;0
36.3;84.68;43.46;0
36.3;82.37;43.46;0
35.8;82.37;43.39;0
35.8;79.1;43.39;1
34.5;79.1;42.8;1
34.5;83.86;42.8;1
35.4;83.86;44.27;0
35.4;83.33;44.27;1
35.4;83.33;44.31;1
35.4;85.22;44.31;0
35.2;85.22;44.92;0
35.2;83.0;44.92;1
35.0;83.0;44.13;1
35.0;77.45;44.13;1
34.9;77.45;43.45;1
34.9;80.1;43.45;1
35.3;80.1;43.46;1
35.3;82.36;43.46;0
35.3;82.36;46.84;0
35.3;79.3;46.84;1
34.5;79.3;46.22;1
34.5;89.55;46.22;3
35.2;89.55;44.9;0
35.2;83.19;44.9;0
33.8;83.19;44.14;3
33.8;81.83;44.14;1
33.9;81.83;42.15;1
33.9;75.56;42.15;1
34.5;82.03;45.11;1
34.5;83.64;45.11;2
34.0;83.64;40.66;2
34.0;83.12;40.66;2
34.0;83.12;31.98;2
34.0;80.17;31.98;2
35.1;80.17;44.83;1
35.1;80.66;44.83;1
34.6;80.66;47.82;1
34.6;80.96;47.82;1
34.3;80.96;48.12;1
34.3;83.0;48.12;3
34.5;83.0;48.92;0
34.5;85.04;48.92;0
36.4;85.04;44.43;0
36.4;80.76;44.43;1
36.6;80.76;27.39;2
36.6;79.07;27.39;2
34.8;79.07;43.7;1
34.8;80.45;43.7;1
34.3;80.45;49.58;1
34.3;84.15;49.58;1
35.6;84.15;45.7;0
35.6;85.34;45.7;0
35.4;85.34;48.0;0
35.4;84.05;48.0;0
35.6;84.05;47.88;0
35.6;79.89;47.88;1
33.5;79.89;47.37;1
33.5;82.93;47.37;2
35.1;82.93;46.65;2
35.1;83.44;46.65;2
34.9;83.44;48.87;0
34.9;81.62;48.87;0
35.1;81.62;49.57;0
35.1;79.53;49.57;1
34.9;79.53;50.11;1
34.9;79.35;50.11;1
33.0;79.35;23.6;2
33.0;81.25;23.6;2
34.9;81.25;16.19;2
33.2;82.82;21.65;2
35.3;75.21;17.96;2
35.3;78.63;17.96;2
35.5;78.63;37.1;1
35.5;80.56;37.1;1
35.5;80.56;36.7;1
35.5;81.05;36.7;1
36.3;81.05;42.16;1
36.3;81.86;42.16;0
35.8;81.86;35.33;2
35.8;80.61;35.33;1
35.6;80.61;47.29;1
35.6;82.63;47.29;1
35.5;82.63;48.94;1
35.5;83.49;48.94;1
36.2;83.49;46.51;1
36.2;85.84;46.51;0
36.5;85.84;49.95;0
36.5;82.41;49.95;1
35.3;82.41;50.8;1
35.3;81.04;50.8;0
34.6;81.04;52.97;1
34.6;82.84;52.97;1
34.9;82.84;50.55;1
34.9;85.84;50.55;0
35.6;85.84;45.61;0
35.6;79.54;45.61;1
35.9;79.54;45.24;1
35.9;85.17;45.24;0
35.6;85.17;51.33;0
35.6;84.26;51.33;0
35.8;84.26;51.86;0
35.8;80.52;51.86;1
35.6;80.52;49.33;1
35.6;82.34;49.33;0
35.8;82.34;46.76;0
35.8;87.87;46.76;0
35.9;87.87;47.86;0
35.9;82.89;47.86;0
35.8;82.89;52.26;0
35.8;88.76;52.26;0
35.0;88.76;49.18;0
35.0;88.36;49.18;0
36.0;88.36;50.76;0
36.0;83.38;50.76;0
35.9;83.38;51.63;0
35.9;84.2;51.63;0
36.1;84.2;46.94;0
36.1;81.23;46.94;1
34.6;81.23;46.6;1
34.6;79.78;46.6;1
35.9;79.78;45.65;1
35.9;82.67;45.65;0
35.2;82.67;46.46;0
35.2;81.82;46.46;0
36.1;81.82;46.76;0
36.1;81.4;46.76;0
36.5;81.4;46.16;0
36.5;82.4;46.16;1
36.0;82.4;45.25;1
36.0;80.47;45.25;1
36.3;80.47;47.52;1
36.3;84.66;47.52;0
36.3;84.66;49.98;0
36.3;86.79;49.98;0
37.4;86.79;46.99;0
37.4;79.54;46.99;1
36.0;79.54;46.39;1
36.0;79.86;46.39;1
36.8;79.86;45.34;1
36.8;78.8;45.34;1
36.7;78.8;43.33;1
36.7;73.34;43.33;1
36.4;73.34;45.81;1
36.4;77.84;45.81;1
36.2;77.84;44.74;1
36.2;81.69;44.74;1
36.1;81.69;42.95;1
36.1;80.23;42.95;1
36.8;80.23;43.78;1
36.8;80.09;43.78;0
37.0;80.09;46.26;0
37.0;79.58;46.26;1
35.5;79.58;46.45;1
35.5;75.7;46.45;1
35.8;75.7;46.03;1
35.8;77.2;46.03;1
35.7;77.2;43.95;1
35.7;81.13;43.95;0
35.7;81.13;42.82;0
35.7;74.37;42.82;1
35.6;74.37;45.25;1
35.6;86.34;45.25;0
35.9;86.34;44.03;0
35.9;87.47;44.03;0
35.7;87.47;37.75;2
35.7;80.22;37.75;1
35.1;80.22;36.69;1
35.1;76.7;36.69;1
35.2;76.7;38.36;1
35.2;79.75;38.36;1
36.1;79.75;35.09;1
36.1;80.61;35.09;1
35.8;80.61;36.25;1
35.8;82.98;36.25;2
35.6;82.98;34.99;2
35.6;86.68;34.99;2
35.0;86.68;40.8;0
35.0;83.45;40.8;0
36.2;83.45;42.31;0
36.2;80.42;42.31;0
35.6;80.42;43.02;0
35.6;75.0;43.02;1
35.3;75.0;27.27;1
35.3;76.85;27.27;1
34.9;86.05;22.39;2
34.7;82.81;18.36;2
34.7;84.92;18.36;2
34.7;84.92;30.19;2
34.7;83.49;30.19;2
35.0;83.49;44.11;0
35.0;88.14;44.11;0
35.2;88.14;41.8;0
35.2;84.58;41.8;2
34.9;84.58;49.36;0
34.9;79.76;49.36;1
35.3;79.76;48.4;1
35.3;79.38;48.4;1
34.3;79.38;46.8;1
34.3;81.96;46.8;3
34.5;81.96;49.56;3
34.5;86.55;49.56;0
34.9;86.55;43.85;0
34.9;88.82;43.85;0
35.3;88.82;41.25;0
35.3;77.66;41.25;1
35.5;77.66;45.52;1
35.5;83.01;45.52;0
35.6;83.01;45.7;0
35.5;83.22;45.7;0
34.5;83.22;44.18;1
34.5;80.72;44.18;1
34.5;80.72;49.52;1
34.5;78.02;49.52;1
34.5;78.02;44.58;1
34.5;77.09;44.58;1
34.5;77.09;46.83;1
34.5;80.03;46.83;1
35.2;80.03;47.06;1
35.2;81.71;47.06;0
34.5;81.71;48.65;1
34.5;83.38;48.65;3
35.1;83.38;47.52;0
35.1;81.62;47.52;1
34.4;81.62;50.93;1
34.4;81.9;50.93;1
35.8;81.9;47.99;1
35.8;83.19;47.99;0
35.6;83.19;50.83;0
35.6;86.15;50.83;0
36.0;86.15;46.01;0
36.0;81.59;46.01;1
36.2;81.59;43.44;0
36.2;79.7;43.44;1
35.2;79.7;43.43;1
35.2;83.03;43.43;0
35.3;83.03;43.03;0
35.3;83.22;43.03;0
33.7;83.22;43.84;3
33.7;79.92;43.84;1
33.5;79.92;44.49;1
33.5;81.46;44.49;1
33.6;81.46;43.75;1
33.6;80.51;43.75;1
33.7;80.51;46.97;1
33.7;88.27;46.97;3
34.7;88.27;48.8;0
34.7;78.09;48.8;1
35.0;78.09;51.93;1
35.0;83.96;51.93;0
34.5;83.96;51.82;3
34.5;85.83;51.82;3
34.6;85.83;49.22;0
34.6;82.8;49.22;0
35.2;82.8;52.28;0
35.2;83.0;52.28;1
35.3;83.0;52.78;1
35.3;83.41;52.78;0
34.8;83.41;52.65;0
34.8;85.2;52.65;0
34.5;85.2;51.28;3
34.5;82.79;51.28;3
34.0;82.79;47.97;3
34.0;85.14;47.97;3
33.8;85.14;48.02;3
33.8;84.82;48.02;3
34.9;84.82;46.43;0
34.9;86.86;46.43;0
34.1;86.86;48.65;3
34.1;83.83;48.65;3
34.9;83.83;50.43;0
34.9;86.65;50.43;0
35.2;86.65;51.33;0
35.2;87.42;51.33;0
34.5;87.42;49.15;3
34.5;85.94;49.15;3
35.4;85.66;50.49;0
35.4;84.89;50.49;0
35.1;84.89;51.91;0
35.1;78.16;51.91;1
33.6;78.16;50.9;1
33.6;87.88;50.9;3
33.7;87.88;48.8;3
33.7;74.3;48.8;1
32.6;74.3;47.65;1
33.8;77.52;41.03;2
33.8;86.69;41.03;3
33.9;86.69;50.84;3
33.9;89.43;50.84;3
33.6;89.43;52.21;3
33.6;84.18;52.21;3
33.1;84.18;46.27;3
33.1;77.97;46.27;1
33.6;77.97;50.13;1
33.6;87.78;50.13;3
34.2;87.78;47.12;3
34.2;80.97;47.12;3
33.4;80.97;41.91;3
33.4;83.56;41.91;3
33.4;83.56;43.83;3
33.4;85.46;43.83;3
34.4;85.46;48.64;3
34.4;86.84;48.64;3
34.1;86.84;48.53;3
34.1;87.02;48.53;3
34.7;87.02;49.51;0
34.7;85.75;49.51;0
33.1;85.75;47.8;3
33.1;86.49;47.8;3
34.0;86.49;47.27;3
34.0;84.54;47.27;3
34.2;84.54;47.78;3
34.2;88.98;47.78;3
34.5;88.98;48.05;3
34.5;89.1;48.05;3
34.1;89.1;45.67;3
34.1;87.06;45.67;3
35.1;87.06;49.44;0
35.1;87.94;49.44;0
33.7;87.94;55.42;3
33.7;87.41;55.42;3
33.8;87.41;46.06;3
33.8;83.08;46.06;3
34.2;83.08;50.0;3
34.2;84.9;50.0;3
34.4;84.9;44.75;3
34.4;83.73;44.75;3
33.6;83.73;42.19;2
33.6;84.34;42.19;2
33.1;84.34;42.15;2
33.1;85.81;42.15;3
33.7;85.81;42.92;3
33.7;87.02;42.92;3
32.7;87.02;45.26;3
32.7;86.66;45.26;3
33.0;86.66;42.86;3
33.0;84.88;42.86;3
33.6;84.88;41.53;3
33.6;82.12;41.53;3
33.7;83.97;40.19;3
33.7;84.75;40.19;3
34.4;84.75;41.24;3
34.4;82.17;41.24;2
34.3;82.17;45.94;3
34.3;83.07;45.94;3
34.4;83.07;47.38;1
34.4;89.07;47.38;3
33.6;89.07;46.44;3
33.6;86.44;46.44;3
35.2;86.44;45.9;0
35.2;84.76;45.9;0
35.2;84.76;46.91;0
35.2;86.97;46.91;0
34.5;86.97;45.87;0
34.5;83.15;45.87;3
35.0;83.15;48.66;0
35.0;88.89;48.66;0
35.1;88.89;47.77;0
35.1;89.09;47.77;0
33.8;87.38;50.15;3
33.8;87.38;48.11;3
33.8;86.65;48.11;3
33.6;86.65;47.24;3
33.6;85.67;47.24;3
32.7;85.67;50.73;3
32.7;80.37;50.73;3
33.8;80.37;49.62;3
33.8;85.62;49.62;3
33.6;85.62;47.55;3
33.6;85.85;47.55;3
33.8;85.85;48.54;3
33.8;87.44;48.54;3
33.5;87.44;49.7;3
33.5;85.2;49.7;3
32.8;85.2;47.97;3
32.8;84.3;47.97;3
33.2;84.3;43.56;3
33.2;88.14;43.56;3
32.9;88.14;42.94;3
32.9;80.98;42.94;1
32.6;80.98;44.76;1
32.6;87.9;44.76;3
32.9;87.9;40.19;3
32.9;87.48;40.19;3
33.9;87.48;42.08;3
33.9;85.65;42.08;3
33.2;85.65;50.01;3
33.2;86.46;50.01;3
34.3;86.46;46.52;3
34.3;85.97;46.52;3
34.0;85.97;48.5;3
34.0;85.2;48.5;3
33.8;85.2;44.49;3
33.8;83.7;44.49;3
33.5;83.7;46.45;3
33.5;85.66;46.45;3
33.6;85.66;52.0;3
33.6;86.52;52.0;3
34.1;86.52;51.75;3
34.1;88.09;51.75;3
36.8;88.09;51.67;0
36.8;86.7;51.67;0
34.2;86.7;51.14;1
34.2;80.31;51.14;1
34.1;80.31;46.75;1
34.1;83.42;46.75;2
35.1;83.42;48.77;0
35.1;86.92;48.77;0
33.8;86.92;52.05;3
33.8;83.1;52.05;3
34.1;83.1;53.85;3
34.1;88.07;53.85;3
33.4;88.07;52.88;3
33.4;85.3;52.88;3
34.6;85.3;52.15;0
34.6;81.76;52.15;1
33.9;81.76;51.64;1
33.9;84.43;51.64;3
34.4;84.43;49.87;3
34.4;82.68;49.87;1
35.6;82.68;50.97;0
35.6;85.56;50.97;0
34.9;85.56;48.63;0
34.9;88.24;48.63;0
35.1;88.24;48.6;0
35.1;85.13;48.6;0
33.6;85.13;49.03;3
33.6;83.78;49.03;3
33.4;83.78;47.96;3
33.4;88.73;47.96;3
33.6;88.73;45.07;3
33.6;87.75;45.07;3
33.9;87.75;46.54;3
33.9;86.94;46.54;3
35.0;86.94;47.49;0
35.0;85.71;47.49;0
35.5;85.71;47.14;0
35.5;86.39;47.14;0
35.3;86.39;44.72;0
35.3;85.9;44.72;0
35.8;85.9;45.86;0
35.8;86.48;45.86;0
36.1;86.48;45.72;0
36.1;87.8;45.72;0
33.9;87.8;46.56;3
33.9;85.91;46.56;3
34.1;85.91;39.65;3
34.1;86.53;39.65;3
34.9;86.53;37.94;0
34.9;85.57;37.94;0
33.6;85.57;31.33;2
33.6;88.45;31.33;2
34.4;88.45;39.8;2
34.4;87.24;39.8;2
33.9;87.24;44.01;2
33.9;88.9;44.01;2
34.4;88.9;43.09;2
34.4;82.01;43.09;2
34.4;82.01;43.41;2
34.4;85.3;43.41;2
34.3;85.3;41.41;2
34.3;82.49;41.41;2
34.3;82.49;45.75;2
34.3;83.47;45.75;2
33.5;83.47;42.36;2
33.5;87.16;42.36;2
34.4;87.16;44.74;2
34.4;79.13;44.74;2
33.7;79.13;47.36;2
33.7;81.57;47.36;2
34.0;81.57;44.77;2
34.0;80.48;44.77;2
34.3;80.48;45.29;2
34.3;84.78;45.29;2
34.0;85.23;40.34;2
34.0;88.13000000000001;40.34;2
34.4;88.13000000000001;42.47;2
34.4;78.82;42.47;2
34.6;78.82;46.97;2
34.6;78.99;46.97;2
33.9;78.99;44.47;2
33.9;82.18;44.47;2
34.6;82.18;45.61;2
34.6;82.8;45.61;2
34.1;82.8;43.29;2
34.1;79.62;43.29;1
34.4;79.62;45.32;1
34.4;78.8;45.32;1
34.1;78.8;45.88;1
34.1;79.74;45.88;2
33.9;79.74;42.17;2
33.9;81.04;42.17;2
33.5;81.04;43.7;2
33.5;83.83;43.7;2
33.2;83.83;45.39;2
33.2;81.48;45.39;2
33.9;81.48;40.13;2
33.9;81.12;40.13;2
34.0;81.12;48.19;3
34.0;84.09;48.19;3
33.4;84.09;47.88;3
33.4;84.62;47.88;3
33.9;84.62;48.38;2
33.9;89.42;48.38;3
34.1;89.42;42.88;3
34.1;85.86;42.88;2
34.6;85.86;49.77;3
34.6;86.83;49.77;0
33.6;86.83;38.27;2
33.6;77.34;38.27;2
34.2;77.34;43.44;1
34.2;83.94;43.44;2
34.5;83.94;41.83;2
34.5;79.95;41.83;2
34.6;79.95;41.98;2
34.6;80.36;41.98;2
34.6;80.36;45.99;2
34.6;87.57;45.99;2
33.7;87.57;47.34;2
33.7;81.82;47.34;2
34.5;81.82;45.4;2
34.5;81.5;45.4;2
33.8;81.5;41.42;2
33.8;82.7;41.42;2
33.6;82.7;44.03;2
33.6;83.39;44.03;2
32.2;83.39;39.4;2
32.2;84.7;39.4;2
33.5;84.7;44.74;2
33.5;83.63;44.74;2
34.0;83.63;43.61;2
34.0;85.05;43.61;2
34.1;85.05;40.95;2
34.1;84.68;40.95;2
33.5;84.68;46.74;2
33.5;83.7;46.74;2
33.5;83.7;47.32;2
33.5;82.54;47.32;2
34.4;82.54;44.49;2
34.0;86.01;44.49;2
34.2;86.01;43.05;2
34.2;80.43;43.05;2
33.9;80.43;40.35;2
33.9;84.56;40.35;2
34.6;84.56;38.13;2
34.6;87.09;38.13;2
34.5;87.09;43.18;2
34.5;82.71;43.18;2
34.6;82.71;38.28;2
34.6;82.05;38.28;2
34.5;82.05;40.28;2
34.5;83.92;40.28;2
35.1;83.92;36.91;2
35.1;82.06;36.91;2
32.8;82.06;31.64;2
32.8;88.29;31.64;2
32.5;88.29;42.99;3
32.5;85.12;42.99;3
35.8;85.12;45.84;0
35.8;84.64;45.84;0
35.7;84.64;36.58;2
35.7;86.68;36.58;2
34.4;86.68;40.2;2
34.4;85.64;40.2;2
33.6;85.64;38.88;2
33.6;89.08;38.88;2
33.3;89.08;38.65;2
33.3;83.92;38.65;2
34.2;83.92;39.58;2
34.2;85.25;39.58;2
34.2;85.25;39.0;2
34.2;86.51;39.0;2
33.6;86.51;41.44;3
33.6;85.11;41.44;3
33.8;85.11;38.55;2
33.8;78.89;38.55;2
33.7;78.89;40.39;2
33.7;84.91;40.39;2
35.1;84.91;37.68;2
35.1;83.87;37.68;2
34.3;83.87;38.37;2
34.3;82.51;38.37;2
33.4;82.51;38.24;2
33.4;84.31;38.24;2
34.6;84.31;37.98;2
34.6;85.16;37.98;2
32.9;85.16;37.88;2
32.9;84.12;37.88;2
33.0;84.12;39.04;2
33.0;86.33;39.04;2
33.7;86.33;39.13;2
33.7;83.44;39.13;2
34.1;83.44;39.49;2
34.1;85.63;39.49;2
33.6;85.63;37.43;2
33.6;82.85;37.43;2
33.4;82.85;41.61;2
33.4;86.72;41.61;2
33.7;86.72;39.72;2
33.7;90.09;39.72;2
34.6;90.09;40.92;2
34.6;87.18;40.92;2
33.4;87.18;41.69;3
33.4;85.49;41.69;2
33.3;85.49;42.59;2
33.3;86.98;42.59;3
33.4;86.98;39.81;2
33.4;82.94;39.81;2
34.7;82.94;35.8;2
34.7;88.58;35.8;2
33.4;88.58;38.44;2
33.4;84.63;38.44;2
33.4;84.63;36.06;2
33.4;85.51;36.06;2
34.7;85.51;34.94;2
34.7;86.35;34.94;2
33.6;86.35;33.58;2
33.6;87.3;33.58;2
33.6;87.3;33.18;2
33.6;87.18;33.18;2
33.5;87.18;32.46;2
33.5;86.07;32.46;2
33.4;86.07;32.64;2
33.4;84.86;32.64;2
35.0;84.86;35.33;2
35.0;86.74;35.33;2
34.6;86.74;34.78;2
34.6;83.11;34.78;2
34.8;83.11;35.63;2
34.8;86.17;35.63;2
34.8;86.17;38.03;2
34.8;85.71;38.03;2
34.5;85.71;36.84;2
34.5;78.53;36.84;2
34.4;83.3;37.32;2
34.4;85.43;37.32;2
33.8;85.43;36.88;2
33.8;83.53;36.88;2
33.8;83.53;37.66;2
33.8;79.73;37.66;2
33.4;79.73;39.4;1
33.4;83.66;39.4;1
34.3;83.66;41.78;1
34.3;85.37;41.78;3
32.5;85.37;39.34;2
32.5;79.83;39.34;1
34.3;79.83;40.63;1
34.3;83.34;40.63;1
33.5;83.34;42.09;1
33.5;85.98;42.09;2
33.3;85.98;42.75;2
33.3;80.12;42.75;1
34.4;80.12;37.67;1
34.4;81.94;37.67;2
34.3;81.94;40.3;2
34.3;73.68;40.3;1
33.9;73.68;39.36;1
33.9;80.65;39.36;1
34.0;80.65;39.31;1
34.0;82.29;39.31;2
33.6;82.29;42.09;2
33.6;79.83;42.09;2
34.3;79.83;37.91;2
34.3;83.82;37.91;2
34.1;83.82;42.45;2
34.1;76.63;42.45;1
33.9;76.63;45.68;1
33.9;76.61;45.68;1
34.4;76.61;42.61;1
34.4;80.91;42.61;2
34.2;80.91;45.63;2
34.2;86.17;45.63;3
34.7;86.17;41.73;2
34.7;85.26;41.73;2
34.3;85.26;44.69;2
34.3;85.55;44.69;3
34.3;85.55;41.79;2
34.3;83.14;41.79;2
35.9;83.14;43.71;0
35.9;86.35;43.71;0
34.9;86.35;48.54;0
34.9;84.53;48.54;0
34.9;84.53;47.44;0
34.9;84.84;47.44;0
35.4;84.84;53.27;0
35.4;82.47;53.27;1
35.5;82.47;51.24;1
35.5;76.75;51.24;1
34.9;76.75;46.59;1
34.9;80.02;46.59;1
35.2;80.02;46.54;1
35.2;81.6;46.54;1
34.7;81.6;47.14;1
34.7;83.92;47.14;0
34.6;83.92;49.95;0
34.6;84.87;49.95;0
34.2;82.08;47.74;3
34.2;84.36;47.74;3
33.8;84.36;47.17;3
33.8;86.35;47.17;3
33.5;86.35;48.09;3
33.5;83.68;48.09;3
34.4;83.68;47.67;3
34.4;83.29;47.67;1
34.2;83.29;48.43;1
34.2;84.71;48.43;3
34.4;84.71;52.39;3
34.4;85.48;52.39;3
33.6;85.48;52.29;3
33.6;83.72;52.29;3
34.9;83.72;51.11;0
34.9;81.67;51.11;1
34.9;81.67;45.04;2
34.9;79.71;45.04;1
35.1;79.71;50.73;1
35.1;72.99;50.73;1
34.6;72.99;50.96;1
34.6;82.53;50.96;3
36.0;82.53;49.22;0
36.0;79.88;49.22;0
34.8;79.88;48.71;1
34.8;81.74;48.71;1
34.6;81.74;49.23;1
34.6;82.15;49.23;1
34.5;82.15;50.62;1
34.5;75.74;50.62;1
34.5;75.74;53.4;1
34.5;87.28;53.4;3
35.2;87.28;49.98;0
35.2;80.88;49.98;1
35.0;80.88;45.81;1
35.0;82.08;45.81;0
35.5;82.08;44.1;0
35.5;86.21;44.1;0
34.5;86.21;46.81;0
34.5;78.13;46.81;1
34.6;78.13;45.1;1
34.6;85.22;45.1;0
35.1;85.22;46.51;0
35.1;86.69;46.51;0
34.8;86.69;45.4;0
34.8;87.36;45.4;0
35.5;87.36;41.37;0
35.5;86.88;41.37;0
34.7;86.88;45.29;0
34.7;83.92;45.29;0
34.6;83.92;44.51;3
34.6;84.91;44.51;3
34.2;84.91;45.84;3
34.2;79.76;45.84;1
35.7;79.76;48.27;0
35.7;82.73;48.27;0
34.7;82.73;46.87;0
34.7;85.45;46.87;0
34.5;85.45;44.72;3
34.5;83.46;44.72;3
34.8;83.46;47.76;0
34.8;83.41;47.76;0
33.6;83.41;45.07;3
33.6;84.05;45.07;3
33.7;84.05;49.01;3
33.7;85.11;49.01;3
33.8;85.11;47.94;3
33.8;83.97;47.94;3
34.8;83.97;49.3;0
34.8;81.98;49.3;0
34.8;81.98;49.03;0
34.8;85.41;49.03;0
34.2;85.41;48.06;3
34.2;85.69;48.06;3
33.9;85.69;44.94;3
33.9;82.16;44.94;1
34.1;82.16;40.69;1
34.1;86.35;40.69;3
34.5;86.35;38.47;2
34.5;80.48;38.47;2
34.7;80.48;37.23;2
34.7;82.02;37.23;2
35.0;82.02;36.44;2
35.0;91.0;36.44;0
35.3;91.0;39.14;0
35.3;83.54;39.14;0
34.9;83.54;41.19;2
34.9;81.19;41.19;1
35.0;81.19;40.17;1
